"Date","Price","Open","High","Low","Change %"
"03-08-2016","7.194","7.194","7.194","7.194","0.28%"
"02-08-2016","7.174","7.174","7.174","7.174","0.49%"
"01-08-2016","7.139","7.139","7.139","7.139","-0.34%"
"29-07-2016","7.163","7.163","7.163","7.163","-0.31%"
"28-07-2016","7.185","7.185","7.185","7.185","-0.90%"
"27-07-2016","7.250","7.250","7.250","7.250","-0.03%"
"26-07-2016","7.252","7.252","7.252","7.252","0.06%"
"25-07-2016","7.248","7.248","7.248","7.248","-0.01%"
"22-07-2016","7.249","7.249","7.249","7.249","-0.17%"
"21-07-2016","7.261","7.261","7.261","7.261","-0.12%"
"20-07-2016","7.270","7.270","7.270","7.270","-0.14%"
"19-07-2016","7.280","7.280","7.280","7.280","-0.19%"
"18-07-2016","7.294","7.294","7.294","7.294","0.30%"
"15-07-2016","7.272","7.272","7.272","7.272","-0.18%"
"14-07-2016","7.285","7.285","7.285","7.285","0.01%"
"13-07-2016","7.284","7.284","7.284","7.284","-0.72%"
"12-07-2016","7.337","7.337","7.337","7.337","-0.64%"
"11-07-2016","7.384","7.384","7.384","7.384","0.00%"
"08-07-2016","7.384","7.384","7.384","7.384","0.04%"
"07-07-2016","7.381","7.381","7.381","7.381","-0.18%"
"05-07-2016","7.394","7.394","7.394","7.394","-0.42%"
"04-07-2016","7.425","7.425","7.425","7.425","0.08%"
"01-07-2016","7.419","7.419","7.419","7.419","-0.39%"
"30-06-2016","7.448","7.448","7.448","7.448","0.05%"
"29-06-2016","7.444","7.444","7.444","7.444","-0.12%"
"28-06-2016","7.453","7.453","7.453","7.453","-0.08%"
"27-06-2016","7.459","7.459","7.459","7.459","-0.19%"
"24-06-2016","7.473","7.473","7.473","7.473","-0.08%"
"23-06-2016","7.479","7.479","7.479","7.479","0.04%"
"22-06-2016","7.476","7.476","7.476","7.476","-0.29%"
"21-06-2016","7.498","7.498","7.498","7.498","0.05%"
"20-06-2016","7.494","7.494","7.494","7.494","-0.09%"
"17-06-2016","7.501","7.501","7.501","7.501","-0.04%"
"16-06-2016","7.504","7.504","7.504","7.504","-0.17%"
"15-06-2016","7.517","7.517","7.517","7.517","0.00%"
"14-06-2016","7.517","7.517","7.517","7.517","-0.11%"
"13-06-2016","7.525","7.525","7.525","7.525","0.45%"
"10-06-2016","7.491","7.491","7.491","7.491","0.07%"
"09-06-2016","7.486","7.486","7.486","7.486","-0.03%"
"08-06-2016","7.488","7.488","7.488","7.488","0.08%"
"07-06-2016","7.482","7.482","7.482","7.482","0.09%"
"06-06-2016","7.475","7.475","7.475","7.475","-0.17%"
"03-06-2016","7.488","7.488","7.488","7.488","0.03%"
"02-06-2016","7.486","7.486","7.486","7.486","0.00%"
"01-06-2016","7.486","7.486","7.486","7.486","0.20%"
"31-05-2016","7.471","7.471","7.471","7.471","0.15%"
"30-05-2016","7.460","7.460","7.460","7.460","-0.15%"
"28-05-2016","7.471","7.471","7.471","7.471","0.01%"
"27-05-2016","7.470","7.470","7.470","7.470","0.01%"
"26-05-2016","7.469","7.469","7.469","7.469","0.08%"
"25-05-2016","7.463","7.463","7.463","7.463","-0.04%"
"24-05-2016","7.466","7.466","7.466","7.466","0.03%"
"23-05-2016","7.464","7.464","7.464","7.464","-0.16%"
"20-05-2016","7.476","7.476","7.476","7.476","0.08%"
"19-05-2016","7.470","7.470","7.470","7.470","-0.05%"
"18-05-2016","7.474","7.474","7.474","7.474","0.30%"
"17-05-2016","7.452","7.452","7.452","7.452","0.00%"
"16-05-2016","7.452","7.452","7.452","7.452","0.05%"
"13-05-2016","7.448","7.448","7.448","7.448","0.35%"
"12-05-2016","7.422","7.422","7.422","7.422","-0.08%"
"11-05-2016","7.428","7.428","7.428","7.428","0.00%"
"10-05-2016","7.428","7.428","7.428","7.428","0.04%"
"09-05-2016","7.425","7.425","7.425","7.425","-0.13%"
"06-05-2016","7.435","7.435","7.435","7.435","0.00%"
"05-05-2016","7.435","7.435","7.435","7.435","0.04%"
"04-05-2016","7.432","7.432","7.432","7.432","-0.13%"
"03-05-2016","7.442","7.442","7.442","7.442","0.04%"
"02-05-2016","7.439","7.439","7.439","7.439","0.05%"
"29-04-2016","7.435","7.435","7.435","7.435","-0.11%"
"28-04-2016","7.443","7.443","7.443","7.443","-0.23%"
"27-04-2016","7.460","7.460","7.460","7.460","-0.12%"
"26-04-2016","7.469","7.469","7.469","7.469","-0.01%"
"25-04-2016","7.470","7.470","7.470","7.470","0.19%"
"22-04-2016","7.456","7.456","7.456","7.456","-0.23%"
"21-04-2016","7.473","7.473","7.473","7.473","0.48%"
"20-04-2016","7.437","7.437","7.437","7.437","0.27%"
"18-04-2016","7.417","7.417","7.417","7.417","-0.24%"
"13-04-2016","7.435","7.435","7.435","7.435","0.24%"
"12-04-2016","7.417","7.417","7.417","7.417","0.03%"
"11-04-2016","7.415","7.415","7.415","7.415","-0.43%"
"07-04-2016","7.447","7.447","7.447","7.447","-0.17%"
"06-04-2016","7.460","7.460","7.460","7.460","-0.03%"
"05-04-2016","7.462","7.462","7.462","7.462","0.73%"
"04-04-2016","7.408","7.408","7.408","7.408","-0.68%"
"31-03-2016","7.459","7.459","7.459","7.459","-0.49%"
"30-03-2016","7.496","7.496","7.496","7.496","-0.24%"
"29-03-2016","7.514","7.514","7.514","7.514","0.21%"
"28-03-2016","7.498","7.498","7.498","7.498","-0.12%"
"23-03-2016","7.507","7.507","7.507","7.507","0.04%"
"22-03-2016","7.504","7.504","7.504","7.504","0.00%"
"21-03-2016","7.504","7.504","7.504","7.504","-0.21%"
"18-03-2016","7.520","7.520","7.520","7.520","0.11%"
"17-03-2016","7.512","7.512","7.512","7.512","-0.78%"
"16-03-2016","7.571","7.571","7.571","7.571","-0.12%"
"15-03-2016","7.580","7.580","7.580","7.580","-0.25%"
"14-03-2016","7.599","7.599","7.599","7.599","-0.37%"
"11-03-2016","7.627","7.627","7.627","7.627","-0.10%"
"10-03-2016","7.635","7.635","7.635","7.635","-0.25%"
"09-03-2016","7.654","7.654","7.654","7.654","0.16%"
"08-03-2016","7.642","7.642","7.642","7.642","0.12%"
"04-03-2016","7.633","7.633","7.633","7.633","-0.33%"
"03-03-2016","7.658","7.658","7.658","7.658","0.46%"
"02-03-2016","7.623","7.623","7.623","7.623","0.25%"
"01-03-2016","7.604","7.604","7.604","7.604","-0.25%"
"29-02-2016","7.623","7.623","7.623","7.623","-2.01%"
"26-02-2016","7.779","7.779","7.779","7.779","-1.04%"
"25-02-2016","7.861","7.861","7.861","7.861","0.37%"
"24-02-2016","7.832","7.832","7.832","7.832","0.13%"
"23-02-2016","7.822","7.822","7.822","7.822","0.63%"
"22-02-2016","7.773","7.773","7.773","7.773","0.45%"
"18-02-2016","7.738","7.738","7.738","7.738","-0.62%"
"17-02-2016","7.786","7.786","7.786","7.786","0.08%"
"16-02-2016","7.780","7.780","7.780","7.780","0.34%"
"15-02-2016","7.754","7.754","7.754","7.754","0.40%"
"12-02-2016","7.723","7.723","7.723","7.723","0.09%"
"11-02-2016","7.716","7.716","7.716","7.716","-0.08%"
"10-02-2016","7.722","7.722","7.722","7.722","-0.21%"
"09-02-2016","7.738","7.738","7.738","7.738","0.17%"
"08-02-2016","7.725","7.725","7.725","7.725","-1.24%"
"05-02-2016","7.822","7.822","7.822","7.822","-0.17%"
"04-02-2016","7.835","7.835","7.835","7.835","-0.18%"
"03-02-2016","7.849","7.849","7.849","7.849","0.00%"
"02-02-2016","7.849","7.849","7.849","7.849","0.73%"
"01-02-2016","7.792","7.792","7.792","7.792","0.17%"
"29-01-2016","7.779","7.779","7.779","7.779","-0.33%"
"28-01-2016","7.805","7.805","7.805","7.805","0.22%"
"27-01-2016","7.788","7.788","7.788","7.788","-0.22%"
"25-01-2016","7.805","7.805","7.805","7.805","0.39%"
"22-01-2016","7.775","7.775","7.775","7.775","0.35%"
"21-01-2016","7.748","7.748","7.748","7.748","-0.08%"
"20-01-2016","7.754","7.754","7.754","7.754","-0.33%"
"19-01-2016","7.780","7.780","7.780","7.780","-0.40%"
"18-01-2016","7.811","7.811","7.811","7.811","0.06%"
"15-01-2016","7.806","7.806","7.806","7.806","0.26%"
"14-01-2016","7.786","7.786","7.786","7.786","0.27%"
"13-01-2016","7.765","7.765","7.765","7.765","0.08%"
"12-01-2016","7.759","7.759","7.759","7.759","0.06%"
"11-01-2016","7.754","7.754","7.754","7.754","0.17%"
"08-01-2016","7.741","7.741","7.741","7.741","0.06%"
"07-01-2016","7.736","7.736","7.736","7.736","0.00%"
"06-01-2016","7.736","7.736","7.736","7.736","-0.04%"
"05-01-2016","7.739","7.739","7.739","7.739","0.21%"
"04-01-2016","7.723","7.723","7.723","7.723","-0.05%"
"01-01-2016","7.727","7.727","7.727","7.727","-0.40%"
"31-12-2015","7.758","7.758","7.758","7.758","0.12%"
"30-12-2015","7.749","7.749","7.749","7.749","-0.08%"
"29-12-2015","7.755","7.755","7.755","7.755","-0.01%"
"28-12-2015","7.756","7.756","7.756","7.756","0.09%"
"23-12-2015","7.749","7.749","7.749","7.749","-0.09%"
"22-12-2015","7.756","7.756","7.756","7.756","-0.22%"
"21-12-2015","7.773","7.773","7.773","7.773","0.62%"
"18-12-2015","7.725","7.725","7.725","7.725","0.22%"
"17-12-2015","7.708","7.708","7.708","7.708","-0.34%"
"16-12-2015","7.734","7.734","7.734","7.734","-0.68%"
"15-12-2015","7.787","7.787","7.787","7.787","-0.37%"
"14-12-2015","7.816","7.816","7.816","7.816","0.55%"
"11-12-2015","7.773","7.773","7.773","7.773","-0.09%"
"10-12-2015","7.780","7.780","7.780","7.780","0.04%"
"09-12-2015","7.777","7.777","7.777","7.777","-0.23%"
"08-12-2015","7.795","7.795","7.795","7.795","0.53%"
"07-12-2015","7.754","7.754","7.754","7.754","-0.04%"
"04-12-2015","7.757","7.757","7.757","7.757","0.58%"
"03-12-2015","7.712","7.712","7.712","7.712","-0.39%"
"02-12-2015","7.742","7.742","7.742","7.742","0.28%"
"01-12-2015","7.720","7.720","7.720","7.720","-0.85%"
"30-11-2015","7.786","7.786","7.786","7.786","0.26%"
"27-11-2015","7.766","7.766","7.766","7.766","0.60%"
"26-11-2015","7.720","7.720","7.720","7.720","0.22%"
"24-11-2015","7.703","7.703","7.703","7.703","-0.16%"
"23-11-2015","7.715","7.715","7.715","7.715","0.23%"
"20-11-2015","7.697","7.697","7.697","7.697","0.33%"
"19-11-2015","7.672","7.672","7.672","7.672","-0.09%"
"18-11-2015","7.679","7.679","7.679","7.679","0.16%"
"17-11-2015","7.667","7.667","7.667","7.667","0.20%"
"16-11-2015","7.652","7.652","7.652","7.652","0.08%"
"13-11-2015","7.646","7.646","7.646","7.646","-0.47%"
"10-11-2015","7.682","7.682","7.682","7.682","-0.56%"
"09-11-2015","7.725","7.725","7.725","7.725","0.52%"
"06-11-2015","7.685","7.685","7.685","7.685","0.08%"
"05-11-2015","7.679","7.679","7.679","7.679","0.35%"
"04-11-2015","7.652","7.652","7.652","7.652","0.08%"
"03-11-2015","7.646","7.646","7.646","7.646","0.22%"
"02-11-2015","7.629","7.629","7.629","7.629","-0.14%"
"30-10-2015","7.640","7.640","7.640","7.640","0.14%"
"29-10-2015","7.629","7.629","7.629","7.629","0.50%"
"28-10-2015","7.591","7.591","7.591","7.591","-0.17%"
"27-10-2015","7.604","7.604","7.604","7.604","-0.09%"
"26-10-2015","7.611","7.611","7.611","7.611","0.34%"
"23-10-2015","7.585","7.585","7.585","7.585","0.03%"
"21-10-2015","7.583","7.583","7.583","7.583","0.05%"
"20-10-2015","7.579","7.579","7.579","7.579","0.11%"
"19-10-2015","7.571","7.571","7.571","7.571","0.09%"
"16-10-2015","7.564","7.564","7.564","7.564","0.21%"
"15-10-2015","7.548","7.548","7.548","7.548","-0.08%"
"14-10-2015","7.554","7.554","7.554","7.554","-0.08%"
"13-10-2015","7.560","7.560","7.560","7.560","-0.26%"
"12-10-2015","7.580","7.580","7.580","7.580","0.46%"
"09-10-2015","7.545","7.545","7.545","7.545","0.12%"
"08-10-2015","7.536","7.536","7.536","7.536","-0.05%"
"07-10-2015","7.540","7.540","7.540","7.540","0.17%"
"06-10-2015","7.527","7.527","7.527","7.527","0.19%"
"05-10-2015","7.513","7.513","7.513","7.513","-0.66%"
"03-10-2015","7.563","7.563","7.563","7.563","0.03%"
"01-10-2015","7.561","7.561","7.561","7.561","0.29%"
"30-09-2015","7.539","7.539","7.539","7.539","-0.95%"
"29-09-2015","7.611","7.611","7.611","7.611","-1.48%"
"28-09-2015","7.725","7.725","7.725","7.725","0.13%"
"24-09-2015","7.715","7.715","7.715","7.715","0.00%"
"23-09-2015","7.715","7.715","7.715","7.715","0.00%"
"22-09-2015","7.715","7.715","7.715","7.715","0.16%"
"21-09-2015","7.703","7.703","7.703","7.703","0.08%"
"18-09-2015","7.697","7.697","7.697","7.697","-0.72%"
"16-09-2015","7.753","7.753","7.753","7.753","-0.04%"
"15-09-2015","7.756","7.756","7.756","7.756","0.01%"
"14-09-2015","7.755","7.755","7.755","7.755","-0.21%"
"11-09-2015","7.771","7.771","7.771","7.771","-0.01%"
"10-09-2015","7.772","7.772","7.772","7.772","0.08%"
"09-09-2015","7.766","7.766","7.766","7.766","-0.06%"
"08-09-2015","7.771","7.771","7.771","7.771","-0.38%"
"07-09-2015","7.801","7.801","7.801","7.801","0.62%"
"04-09-2015","7.753","7.753","7.753","7.753","0.09%"
"03-09-2015","7.746","7.746","7.746","7.746","-0.05%"
"02-09-2015","7.750","7.750","7.750","7.750","-0.01%"
"01-09-2015","7.751","7.751","7.751","7.751","-0.42%"
"31-08-2015","7.784","7.784","7.784","7.784","0.09%"
"28-08-2015","7.777","7.777","7.777","7.777","0.14%"
"27-08-2015","7.766","7.766","7.766","7.766","-0.32%"
"26-08-2015","7.791","7.791","7.791","7.791","-0.29%"
"25-08-2015","7.814","7.814","7.814","7.814","-1.00%"
"24-08-2015","7.893","7.893","7.893","7.893","1.40%"
"21-08-2015","7.784","7.784","7.784","7.784","0.48%"
"20-08-2015","7.747","7.747","7.747","7.747","0.08%"
"19-08-2015","7.741","7.741","7.741","7.741","-0.04%"
"17-08-2015","7.744","7.744","7.744","7.744","-0.01%"
"14-08-2015","7.745","7.745","7.745","7.745","0.01%"
"13-08-2015","7.744","7.744","7.744","7.744","-0.67%"
"12-08-2015","7.796","7.796","7.796","7.796","0.00%"
"11-08-2015","7.796","7.796","7.796","7.796","0.10%"
"10-08-2015","7.788","7.788","7.788","7.788","-0.27%"
"07-08-2015","7.809","7.809","7.809","7.809","0.04%"
"06-08-2015","7.806","7.806","7.806","7.806","-0.38%"
"05-08-2015","7.836","7.836","7.836","7.836","-0.05%"
"04-08-2015","7.840","7.840","7.840","7.840","0.35%"
"03-08-2015","7.813","7.813","7.813","7.813","0.09%"
"31-07-2015","7.806","7.806","7.806","7.806","-0.19%"
"30-07-2015","7.821","7.821","7.821","7.821","0.15%"
"29-07-2015","7.809","7.809","7.809","7.809","0.05%"
"28-07-2015","7.805","7.805","7.805","7.805","-0.29%"
"27-07-2015","7.828","7.828","7.828","7.828","-0.03%"
"24-07-2015","7.830","7.830","7.830","7.830","0.35%"
"23-07-2015","7.803","7.803","7.803","7.803","-0.32%"
"22-07-2015","7.828","7.828","7.828","7.828","-0.10%"
"21-07-2015","7.836","7.836","7.836","7.836","-0.05%"
"20-07-2015","7.840","7.840","7.840","7.840","0.11%"
"18-07-2015","7.831","7.831","7.831","7.831","0.01%"
"17-07-2015","7.830","7.830","7.830","7.830","-0.19%"
"16-07-2015","7.845","7.845","7.845","7.845","0.08%"
"15-07-2015","7.839","7.839","7.839","7.839","0.20%"
"14-07-2015","7.823","7.823","7.823","7.823","-0.56%"
"13-07-2015","7.867","7.867","7.867","7.867","0.83%"
"10-07-2015","7.802","7.802","7.802","7.802","0.13%"
"09-07-2015","7.792","7.792","7.792","7.792","0.14%"
"08-07-2015","7.781","7.781","7.781","7.781","0.01%"
"07-07-2015","7.780","7.780","7.780","7.780","0.35%"
"06-07-2015","7.753","7.753","7.753","7.753","-0.59%"
"03-07-2015","7.799","7.799","7.799","7.799","-0.15%"
"02-07-2015","7.811","7.811","7.811","7.811","-0.08%"
"01-07-2015","7.817","7.817","7.817","7.817","-0.56%"
"30-06-2015","7.861","7.861","7.861","7.861","-0.32%"
"29-06-2015","7.886","7.886","7.886","7.886","0.83%"
"26-06-2015","7.821","7.821","7.821","7.821","-0.03%"
"25-06-2015","7.823","7.823","7.823","7.823","0.24%"
"24-06-2015","7.804","7.804","7.804","7.804","0.72%"
"23-06-2015","7.748","7.748","7.748","7.748","0.16%"
"22-06-2015","7.736","7.736","7.736","7.736","0.36%"
"19-06-2015","7.708","7.708","7.708","7.708","-0.71%"
"18-06-2015","7.763","7.763","7.763","7.763","-1.06%"
"17-06-2015","7.846","7.846","7.846","7.846","-0.46%"
"16-06-2015","7.882","7.882","7.882","7.882","0.24%"
"15-06-2015","7.863","7.863","7.863","7.863","-0.29%"
"12-06-2015","7.886","7.886","7.886","7.886","0.09%"
"11-06-2015","7.879","7.879","7.879","7.879","0.69%"
"10-06-2015","7.825","7.825","7.825","7.825","0.46%"
"09-06-2015","7.789","7.789","7.789","7.789","-0.15%"
"08-06-2015","7.801","7.801","7.801","7.801","-2.28%"
"05-06-2015","7.983","7.983","7.983","7.983","-0.34%"
"04-06-2015","8.010","8.010","8.010","8.010","0.74%"
"03-06-2015","7.951","7.951","7.951","7.951","0.23%"
"02-06-2015","7.933","7.933","7.933","7.933","1.42%"
"01-06-2015","7.822","7.822","7.822","7.822","0.08%"
"30-05-2015","7.816","7.816","7.816","7.816","0.01%"
"29-05-2015","7.815","7.815","7.815","7.815","-0.50%"
"28-05-2015","7.854","7.854","7.854","7.854","-0.18%"
"27-05-2015","7.868","7.868","7.868","7.868","-0.29%"
"26-05-2015","7.891","7.891","7.891","7.891","0.34%"
"25-05-2015","7.864","7.864","7.864","7.864","0.08%"
"22-05-2015","7.858","7.858","7.858","7.858","-0.23%"
"21-05-2015","7.876","7.876","7.876","7.876","0.27%"
"20-05-2015","7.855","7.855","7.855","7.855","-0.04%"
"19-05-2015","7.858","7.858","7.858","7.858","-0.51%"
"18-05-2015","7.898","7.898","7.898","7.898","-0.60%"
"15-05-2015","7.946","7.946","7.946","7.946","0.09%"
"14-05-2015","7.939","7.939","7.939","7.939","-0.23%"
"13-05-2015","7.957","7.957","7.957","7.957","0.09%"
"12-05-2015","7.950","7.950","7.950","7.950","0.81%"
"11-05-2015","7.886","7.886","7.886","7.886","-1.14%"
"08-05-2015","7.977","7.977","7.977","7.977","-0.20%"
"07-05-2015","7.993","7.993","7.993","7.993","1.29%"
"06-05-2015","7.891","7.891","7.891","7.891","0.54%"
"05-05-2015","7.849","7.849","7.849","7.849","-0.14%"
"30-04-2015","7.860","7.860","7.860","7.860","0.58%"
"29-04-2015","7.815","7.815","7.815","7.815","0.70%"
"28-04-2015","7.761","7.761","7.761","7.761","-0.22%"
"27-04-2015","7.778","7.778","7.778","7.778","-0.12%"
"24-04-2015","7.787","7.787","7.787","7.787","0.39%"
"23-04-2015","7.757","7.757","7.757","7.757","0.05%"
"22-04-2015","7.753","7.753","7.753","7.753","-0.26%"
"21-04-2015","7.773","7.773","7.773","7.773","-0.27%"
"20-04-2015","7.794","7.794","7.794","7.794","0.04%"
"17-04-2015","7.791","7.791","7.791","7.791","-0.10%"
"16-04-2015","7.799","7.799","7.799","7.799","0.22%"
"15-04-2015","7.782","7.782","7.782","7.782","-0.18%"
"13-04-2015","7.796","7.796","7.796","7.796","-0.06%"
"10-04-2015","7.801","7.801","7.801","7.801","0.35%"
"09-04-2015","7.774","7.774","7.774","7.774","-0.15%"
"08-04-2015","7.786","7.786","7.786","7.786","0.00%"
"07-04-2015","7.786","7.786","7.786","7.786","0.84%"
"06-04-2015","7.721","7.721","7.721","7.721","-0.22%"
"31-03-2015","7.738","7.738","7.738","7.738","-0.30%"
"30-03-2015","7.761","7.761","7.761","7.761","-0.19%"
"27-03-2015","7.776","7.776","7.776","7.776","-0.27%"
"26-03-2015","7.797","7.797","7.797","7.797","0.32%"
"25-03-2015","7.772","7.772","7.772","7.772","0.28%"
"24-03-2015","7.750","7.750","7.750","7.750","-0.08%"
"23-03-2015","7.756","7.756","7.756","7.756","0.13%"
"20-03-2015","7.746","7.746","7.746","7.746","-0.13%"
"19-03-2015","7.756","7.756","7.756","7.756","-0.46%"
"18-03-2015","7.792","7.792","7.792","7.792","0.13%"
"17-03-2015","7.782","7.782","7.782","7.782","-0.28%"
"16-03-2015","7.804","7.804","7.804","7.804","0.10%"
"13-03-2015","7.796","7.796","7.796","7.796","0.96%"
"12-03-2015","7.722","7.722","7.722","7.722","-0.48%"
"11-03-2015","7.759","7.759","7.759","7.759","0.15%"
"10-03-2015","7.747","7.747","7.747","7.747","0.09%"
"09-03-2015","7.740","7.740","7.740","7.740","0.45%"
"05-03-2015","7.705","7.705","7.705","7.705","0.26%"
"04-03-2015","7.685","7.685","7.685","7.685","-0.89%"
"03-03-2015","7.754","7.754","7.754","7.754","0.17%"
"02-03-2015","7.741","7.741","7.741","7.741","0.22%"
"27-02-2015","7.724","7.724","7.724","7.724","-0.18%"
"26-02-2015","7.738","7.738","7.738","7.738","0.42%"
"25-02-2015","7.706","7.706","7.706","7.706","-0.13%"
"24-02-2015","7.716","7.716","7.716","7.716","0.18%"
"23-02-2015","7.702","7.702","7.702","7.702","0.09%"
"20-02-2015","7.695","7.695","7.695","7.695","-0.19%"
"19-02-2015","7.710","7.710","7.710","7.710","0.03%"
"18-02-2015","7.708","7.708","7.708","7.708","0.01%"
"16-02-2015","7.707","7.707","7.707","7.707","0.13%"
"13-02-2015","7.697","7.697","7.697","7.697","-0.59%"
"12-02-2015","7.743","7.743","7.743","7.743","0.14%"
"11-02-2015","7.732","7.732","7.732","7.732","0.05%"
"10-02-2015","7.728","7.728","7.728","7.728","0.00%"
"09-02-2015","7.728","7.728","7.728","7.728","0.36%"
"06-02-2015","7.700","7.700","7.700","7.700","0.01%"
"05-02-2015","7.699","7.699","7.699","7.699","-0.23%"
"04-02-2015","7.717","7.717","7.717","7.717","-0.13%"
"03-02-2015","7.727","7.727","7.727","7.727","0.98%"
"02-02-2015","7.652","7.652","7.652","7.652","-0.51%"
"30-01-2015","7.691","7.691","7.691","7.691","-0.26%"
"29-01-2015","7.711","7.711","7.711","7.711","0.08%"
"28-01-2015","7.705","7.705","7.705","7.705","0.01%"
"27-01-2015","7.704","7.704","7.704","7.704","0.00%"
"23-01-2015","7.704","7.704","7.704","7.704","-0.10%"
"22-01-2015","7.712","7.712","7.712","7.712","0.29%"
"21-01-2015","7.690","7.690","7.690","7.690","-0.43%"
"20-01-2015","7.723","7.723","7.723","7.723","0.00%"
"19-01-2015","7.723","7.723","7.723","7.723","0.22%"
"16-01-2015","7.706","7.706","7.706","7.706","0.16%"
"15-01-2015","7.694","7.694","7.694","7.694","-1.00%"
"14-01-2015","7.772","7.772","7.772","7.772","0.05%"
"13-01-2015","7.768","7.768","7.768","7.768","-0.56%"
"12-01-2015","7.812","7.812","7.812","7.812","-0.41%"
"09-01-2015","7.844","7.844","7.844","7.844","-0.20%"
"08-01-2015","7.860","7.860","7.860","7.860","0.05%"
"07-01-2015","7.856","7.856","7.856","7.856","-0.54%"
"06-01-2015","7.899","7.899","7.899","7.899","0.09%"
"05-01-2015","7.892","7.892","7.892","7.892","0.25%"
"02-01-2015","7.872","7.872","7.872","7.872","-0.10%"
"01-01-2015","7.880","7.880","7.880","7.880","0.32%"
"31-12-2014","7.855","7.855","7.855","7.855","-0.23%"
"30-12-2014","7.873","7.873","7.873","7.873","-0.68%"
"29-12-2014","7.927","7.927","7.927","7.927","-0.64%"
"26-12-2014","7.978","7.978","7.978","7.978","0.23%"
"24-12-2014","7.960","7.960","7.960","7.960","0.48%"
"23-12-2014","7.922","7.922","7.922","7.922","-0.40%"
"22-12-2014","7.954","7.954","7.954","7.954","-0.08%"
"19-12-2014","7.960","7.960","7.960","7.960","0.40%"
"18-12-2014","7.928","7.928","7.928","7.928","-0.51%"
"17-12-2014","7.969","7.969","7.969","7.969","-0.23%"
"16-12-2014","7.987","7.987","7.987","7.987","1.98%"
"15-12-2014","7.832","7.832","7.832","7.832","0.03%"
"12-12-2014","7.830","7.830","7.830","7.830","-0.46%"
"11-12-2014","7.866","7.866","7.866","7.866","-0.53%"
"10-12-2014","7.908","7.908","7.908","7.908","0.08%"
"09-12-2014","7.902","7.902","7.902","7.902","-0.19%"
"08-12-2014","7.917","7.917","7.917","7.917","-0.24%"
"05-12-2014","7.936","7.936","7.936","7.936","-0.39%"
"04-12-2014","7.967","7.967","7.967","7.967","-0.05%"
"03-12-2014","7.971","7.971","7.971","7.971","0.03%"
"02-12-2014","7.969","7.969","7.969","7.969","-1.12%"
"01-12-2014","8.059","8.059","8.059","8.059","-0.35%"
"28-11-2014","8.087","8.087","8.087","8.087","-0.74%"
"27-11-2014","8.147","8.147","8.147","8.147","0.05%"
"26-11-2014","8.143","8.143","8.143","8.143","-0.18%"
"25-11-2014","8.158","8.158","8.158","8.158","-0.05%"
"24-11-2014","8.162","8.162","8.162","8.162","-0.07%"
"21-11-2014","8.168","8.168","8.168","8.168","0.12%"
"20-11-2014","8.158","8.158","8.158","8.158","-0.07%"
"19-11-2014","8.164","8.164","8.164","8.164","0.13%"
"18-11-2014","8.153","8.153","8.153","8.153","-0.34%"
"17-11-2014","8.181","8.181","8.181","8.181","-0.41%"
"14-11-2014","8.215","8.215","8.215","8.215","-0.07%"
"13-11-2014","8.221","8.221","8.221","8.221","0.77%"
"12-11-2014","8.158","8.158","8.158","8.158","-0.33%"
"11-11-2014","8.185","8.185","8.185","8.185","0.09%"
"10-11-2014","8.178","8.178","8.178","8.178","-0.38%"
"07-11-2014","8.209","8.209","8.209","8.209","0.22%"
"05-11-2014","8.191","8.191","8.191","8.191","-0.82%"
"03-11-2014","8.259","8.259","8.259","8.259","-0.23%"
"31-10-2014","8.278","8.278","8.278","8.278","-0.13%"
"30-10-2014","8.289","8.289","8.289","8.289","-0.35%"
"29-10-2014","8.318","8.318","8.318","8.318","-0.05%"
"28-10-2014","8.322","8.322","8.322","8.322","0.07%"
"27-10-2014","8.316","8.316","8.316","8.316","-0.48%"
"22-10-2014","8.356","8.356","8.356","8.356","-0.18%"
"21-10-2014","8.371","8.371","8.371","8.371","0.14%"
"20-10-2014","8.359","8.359","8.359","8.359","-0.36%"
"17-10-2014","8.389","8.389","8.389","8.389","0.23%"
"16-10-2014","8.370","8.370","8.370","8.370","-0.33%"
"15-10-2014","8.398","8.398","8.398","8.398","0.01%"
"14-10-2014","8.397","8.397","8.397","8.397","-0.25%"
"13-10-2014","8.418","8.418","8.418","8.418","-0.45%"
"10-10-2014","8.456","8.456","8.456","8.456","-0.11%"
"09-10-2014","8.465","8.465","8.465","8.465","0.68%"
"08-10-2014","8.408","8.408","8.408","8.408","-0.53%"
"07-10-2014","8.453","8.453","8.453","8.453","-0.28%"
"01-10-2014","8.477","8.477","8.477","8.477","-0.40%"
"30-09-2014","8.511","8.511","8.511","8.511","0.25%"
"29-09-2014","8.490","8.490","8.490","8.490","0.56%"
"27-09-2014","8.443","8.443","8.443","8.443","0.02%"
"26-09-2014","8.441","8.441","8.441","8.441","-0.54%"
"25-09-2014","8.487","8.487","8.487","8.487","0.07%"
"24-09-2014","8.481","8.481","8.481","8.481","0.17%"
"23-09-2014","8.467","8.467","8.467","8.467","0.38%"
"22-09-2014","8.435","8.435","8.435","8.435","-0.24%"
"19-09-2014","8.455","8.455","8.455","8.455","0.02%"
"18-09-2014","8.453","8.453","8.453","8.453","-0.53%"
"17-09-2014","8.498","8.498","8.498","8.498","0.00%"
